BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,ConstructionType,Material,InnerDiameter,OuterDiameter,Property,PropertySize,DrillMethod,LogType,geometry
10087929,GW004700.1.1,0.0,117.3,92.0,-25.3,LIN,UNK,,127.0,UNK,,UNK,1,
10087929,GW004700.1.1,0.0,64.1,92.0,27.9,LIN,UNK,,152.0,UNK,,UNK,1,
10087929,GW004700.1.1,0.0,117.3,92.0,-25.3,LIN,UNK,,127.0,UNK,,UNK,1,
10087929,GW004700.1.1,0.0,64.1,92.0,27.9,LIN,UNK,,152.0,UNK,,UNK,1,
10009603,GW004717.1.1,0.0,100.6,139.0,38.4,LIN,UNK,,152.0,UNK,,UNK,1,
10009603,GW004717.1.1,0.0,494.8,139.0,-355.8,LIN,UNK,,102.0,UNK,,UNK,1,
10009603,GW004717.1.1,0.0,182.9,139.0,-43.9,LIN,UNK,,127.0,UNK,,UNK,1,
10009603,GW004717.1.1,402.3,413.0,-263.3,-274.0,INLT,UNK,,102.0,UNK,,UNK,1,
10009603,GW004717.1.1,480.1,489.2,-341.1,-350.2,INLT,UNK,,102.0,UNK,,UNK,1,
10081648,GW010266.1.1,0.0,49.3,96.0,46.7,LIN,UNK,,152.0,UNK,,UNK,1,
10109139,GW004335.1.1,0.0,179.2,93.52,-85.68,LIN,UNK,,152.0,UNK,,UNK,1,
10012885,GW004667.1.1,0.0,239.0,119.25,-119.75,LIN,UNK,,127.0,UNK,,UNK,1,
10012885,GW004667.1.1,0.0,50.9,119.25,68.35,LIN,UNK,,152.0,UNK,,UNK,1,
10044814,GW850032.1.1,0.0,132.0,116.0,-16.0,LIN,UNK,127.4,139.0,UNK,,UNK,1,
10044814,GW850032.1.1,121.0,132.0,-5.0,-16.0,LIN,UNK,127.4,139.0,UNK,,UNK,1,
10044814,GW850032.1.1,0.0,132.0,116.0,-16.0,UNK,UNK,,200.0,UNK,,ROT,1,
10021940,GW010436.1.1,0.0,45.7,79.0,33.3,LIN,UNK,,,UNK,,UNK,1,
10072469,GW010490.1.1,0.0,48.6,89.0,40.4,LIN,UNK,,152.0,UNK,,UNK,1,
10035128,GW004416.1.1,0.0,103.6,88.78,-14.82,LIN,UNK,,152.0,UNK,,UNK,1,
10091138,GW004425.1.1,0.0,379.5,135.0,-244.5,LIN,UNK,,127.0,UNK,,UNK,1,
10091138,GW004425.1.1,0.0,64.4,135.0,70.6,LIN,UNK,,152.0,UNK,,UNK,1,
10091138,GW004425.1.1,371.2,373.9,-236.2,-238.9,INLT,UNK,,127.0,UNK,,UNK,1,
10091138,GW004425.1.1,375.2,377.9,-240.2,-242.9,INLT,UNK,,127.0,UNK,,UNK,1,
10069205,GW004735.1.1,0.0,97.2,111.0,13.8,LIN,UNK,,102.0,UNK,,UNK,1,
10133460,GW004741.1.1,0.0,231.6,128.0,-103.6,LIN,UNK,,127.0,UNK,,UNK,1,
10112924,GW004766.1.1,0.0,284.7,101.0,-183.7,LIN,UNK,,102.0,UNK,,UNK,1,
10112924,GW004766.1.1,0.0,183.3,101.0,-82.3,LIN,UNK,,127.0,UNK,,UNK,1,
10112924,GW004766.1.1,0.0,33.9,101.0,67.1,LIN,UNK,,152.0,UNK,,UNK,1,
10131032,GW004773.1.1,0.0,16.4,134.0,117.6,LIN,UNK,,203.0,UNK,,UNK,1,
10131032,GW004773.1.1,320.3,321.5,-186.3,-187.5,INLT,UNK,,152.0,UNK,,UNK,1,
10131032,GW004773.1.1,321.9,323.1,-187.9,-189.1,INLT,UNK,,152.0,UNK,,UNK,1,
10131032,GW004773.1.1,323.7,324.9,-189.7,-190.9,INLT,UNK,,152.0,UNK,,UNK,1,
10131032,GW004773.1.1,326.1,327.3,-192.1,-193.3,INLT,UNK,,152.0,UNK,,UNK,1,
10131032,GW004773.1.1,328.0,329.2,-194.0,-195.2,INLT,UNK,,152.0,UNK,,UNK,1,
10131032,GW004773.1.1,329.8,331.0,-195.8,-197.0,INLT,UNK,,152.0,UNK,,UNK,1,
10068378,GW004776.1.1,0.0,305.5,132.0,-173.5,LIN,UNK,,127.0,UNK,,UNK,1,
10068378,GW004776.1.1,0.0,52.2,132.0,79.8,LIN,UNK,,152.0,UNK,,UNK,1,
10068378,GW004776.1.1,301.1,313.9,-169.1,-181.9,LIN,UNK,,101.0,UNK,,UNK,1,
10068378,GW004776.1.1,309.3,313.8,-177.3,-181.8,INLT,UNK,,101.0,UNK,,UNK,1,
10108460,GW010335.1.1,0.0,3.0,118.0,115.0,LIN,UNK,,203.0,UNK,,UNK,1,
10108460,GW010335.1.1,0.0,46.0,118.0,72.0,LIN,UNK,,203.0,UNK,,UNK,1,
10108460,GW010335.1.1,266.1,271.9,-148.1,-153.9,INLT,UNK,,127.0,UNK,,UNK,1,
10108460,GW010335.1.1,266.3,274.3,-148.3,-156.3,LIN,UNK,,127.0,UNK,,UNK,1,
10129237,GW014992.1.1,0.0,91.4,128.0,36.6,LIN,UNK,,162.0,UNK,,UNK,1,
10129237,GW014992.1.1,0.0,63.3,128.0,64.7,LIN,UNK,,203.0,UNK,,UNK,1,
10129237,GW014992.1.1,0.0,63.3,128.0,64.7,LIN,UNK,,203.0,UNK,,UNK,1,
10118752,GW004193.1.1,0.0,396.9,117.78,-279.12,LIN,UNK,,152.0,UNK,,UNK,1,
10118752,GW004193.1.1,0.0,77.7,117.78,40.08,LIN,UNK,,203.0,UNK,,UNK,1,
10145543,GW004213.1.1,0.0,50.0,135.49,85.49,LIN,UNK,117.4,127.0,UNK,,UNK,1,
10145543,GW004213.1.1,0.0,91.3,135.49,44.19,LIN,UNK,,203.0,UNK,,UNK,1,
10145543,GW004213.1.1,0.0,538.4,135.49,-402.91,LIN,UNK,,152.0,UNK,,UNK,1,
10145543,GW004213.1.1,400.0,427.0,-264.51,-291.51,INLT,UNK,104.4,114.0,UNK,,UNK,1,
10145543,GW004213.1.1,499.0,517.0,-363.51,-381.51,INLT,UNK,104.4,114.0,UNK,,UNK,1,
10145543,GW004213.1.1,50.0,634.0,85.49,-498.51,LIN,UNK,104.4,114.0,UNK,,UNK,1,
10145543,GW004213.1.1,526.0,635.0,-390.51,-499.51,INLT,UNK,104.4,114.0,UNK,,UNK,1,
10145543,GW004213.1.1,544.0,571.0,-408.51,-435.51,INLT,UNK,104.4,114.0,UNK,,UNK,1,
10145543,GW004213.1.1,580.0,589.0,-444.51,-453.51,INLT,UNK,104.4,114.0,UNK,,UNK,1,
10145543,GW004213.1.1,598.0,607.0,-462.51,-471.51,INLT,UNK,104.4,114.0,UNK,,UNK,1,
10145543,GW004213.1.1,616.0,625.0,-480.51,-489.51,INLT,UNK,104.4,114.0,UNK,,UNK,1,
10145543,GW004213.1.1,0.0,634.4,135.49,-498.91,UNK,UNK,,203.0,UNK,,CBT,1,
10143975,GW004493.1.1,0.0,167.6,131.9,-35.7,LIN,UNK,,162.0,UNK,,UNK,1,
10143975,GW004493.1.1,0.0,120.9,131.9,11.0,LIN,UNK,,203.0,UNK,,UNK,1,
10143975,GW004493.1.1,0.0,99.9,131.9,32.0,LIN,UNK,,254.0,UNK,,UNK,1,
10143975,GW004493.1.1,497.4,505.0,-365.5,-373.1,INLT,UNK,,152.0,UNK,,UNK,1,
10143975,GW004493.1.1,0.0,167.6,131.9,-35.7,LIN,UNK,,127.0,UNK,,UNK,1,
10143975,GW004493.1.1,0.0,528.8,131.9,-396.9,LIN,UNK,,162.0,UNK,,UNK,1,
10143975,GW004493.1.1,0.0,120.9,131.9,11.0,LIN,UNK,,203.0,UNK,,UNK,1,
10073106,GW004983.1.1,0.0,3.0,99.0,96.0,INLT,UNK,,102.0,UNK,,UNK,1,
10138132,GW017047.1.1,0.0,34.8,118.0,83.2,LIN,UNK,,114.0,UNK,,UNK,1,
10138132,GW017047.1.1,0.0,6.1,118.0,111.9,LIN,UNK,,152.0,UNK,,UNK,1,
10138132,GW017047.1.1,0.0,34.7,118.0,83.3,LIN,UNK,,152.0,UNK,,UNK,1,
10141647,GW004519.1.1,0.0,109.7,108.88,-0.82,LIN,UNK,,203.0,UNK,,UNK,1,
10141647,GW004519.1.1,0.0,44.2,108.88,64.68,LIN,UNK,,254.0,UNK,,UNK,1,
10141647,GW004519.1.1,109.7,170.7,-0.82,-61.82,LIN,UNK,,152.0,UNK,,UNK,1,
10076790,GW004018.1.1,38.1,117.0,83.57,4.67,LIN,UNK,,203.0,UNK,,UNK,1,
10138392,GW004042.1.1,0.0,469.4,125.23,-344.17,LIN,UNK,,152.0,UNK,,UNK,1,
10138392,GW004042.1.1,0.0,92.7,125.23,32.53,LIN,UNK,,203.0,UNK,,UNK,1,
10138392,GW004042.1.1,0.0,44.2,125.23,81.03,LIN,UNK,,254.0,UNK,,UNK,1,
10138392,GW004042.1.1,445.0,547.4,-319.77,-422.17,INLT,UNK,,152.0,UNK,,UNK,1,
10138392,GW004042.1.1,0.0,714.4,125.23,-589.17,LIN,UNK,,152.0,UNK,,UNK,1,
10139783,GW007181.1.1,0.0,89.8,140.0,50.2,LIN,UNK,,152.0,UNK,,UNK,1,
10139783,GW007181.1.1,0.5,503.7,139.5,-363.7,LIN,UNK,,127.0,UNK,,UNK,1,
10139058,GW008455.1.1,0.0,243.8,136.0,-107.8,LIN,UNK,,152.0,UNK,,UNK,1,
10139058,GW008455.1.1,0.0,99.4,136.0,36.6,LIN,UNK,,203.0,UNK,,UNK,1,
10139058,GW008455.1.1,0.0,360.9,136.0,-224.9,LIN,UNK,,152.0,UNK,,UNK,1,
10139324,GW004556.1.1,0.0,616.6,132.75,-483.85,LIN,UNK,,152.0,UNK,,UNK,1,
10139324,GW004556.1.1,0.0,112.2,132.75,20.55,LIN,UNK,,203.0,UNK,,UNK,1,
10139324,GW004556.1.1,0.0,40.8,132.75,91.95,LIN,UNK,,254.0,UNK,,UNK,1,
10124516,GW004563.1.1,0.0,312.1,106.28,-205.82,LIN,UNK,,127.0,UNK,,UNK,1,
10124516,GW004563.1.1,0.0,160.3,106.28,-54.02,LIN,UNK,,152.0,UNK,,UNK,1,
10124516,GW004563.1.1,0.0,56.8,106.28,49.48,LIN,UNK,,203.0,UNK,,UNK,1,
10124516,GW004563.1.1,630.0,630.2,-523.72,-523.92,INLT,UNK,,500.0,UNK,,UNK,1,
10124516,GW004563.1.1,645.0,645.3,-538.72,-539.02,INLT,UNK,,500.0,UNK,,UNK,1,
10124516,GW004563.1.1,660.0,660.2,-553.72,-553.92,INLT,UNK,,500.0,UNK,,UNK,1,
10027168,GW005602.1.1,0.0,206.9,117.0,-89.9,LIN,UNK,,152.0,UNK,,UNK,1,
10027168,GW005602.1.1,0.0,25.0,117.0,92.0,LIN,UNK,,203.0,UNK,,UNK,1,
10001532,GW004411.1.1,0.0,364.8,101.34,-263.46,LIN,UNK,,152.0,UNK,,UNK,1,
10001532,GW004411.1.1,0.0,67.5,101.34,33.84,LIN,UNK,,203.0,UNK,,UNK,1,
10001532,GW004411.1.1,0.0,12.4,101.34,88.94,LIN,UNK,,254.0,UNK,,UNK,1,
10001532,GW004411.1.1,310.6,316.7,-209.26,-215.36,INLT,UNK,,152.0,UNK,,UNK,1,
10004902,GW004421.1.1,0.0,85.3,101.0,15.7,LIN,UNK,,102.0,UNK,,UNK,1,
10004902,GW004421.1.1,0.0,324.4,101.0,-223.4,LIN,UNK,,127.0,UNK,,UNK,1,
10004902,GW004421.1.1,0.0,75.3,101.0,25.7,LIN,UNK,,152.0,UNK,,UNK,1,
10004902,GW004421.1.1,228.6,304.8,-127.6,-203.8,INLT,UNK,,127.0,UNK,,UNK,1,
10023394,GW004423.1.1,0.0,469.0,143.0,-326.0,LIN,UNK,,127.0,UNK,,UNK,1,
10023394,GW004423.1.1,0.0,65.5,143.0,77.5,LIN,UNK,,152.0,UNK,,UNK,1,
10023394,GW004423.1.1,213.7,214.9,-70.7,-71.9,INLT,UNK,,127.0,UNK,,UNK,1,
10023394,GW004423.1.1,437.1,438.3,-294.1,-295.3,INLT,UNK,,127.0,UNK,,UNK,1,
10023394,GW004423.1.1,441.7,442.9,-298.7,-299.9,INLT,UNK,,127.0,UNK,,UNK,1,
10138412,GW004472.1.1,304.0,322.0,-193.02,-211.02,INLT,UNK,,114.0,UNK,,UNK,1,
10138412,GW004472.1.1,42.0,322.0,68.98,-211.02,LIN,UNK,,114.0,UNK,,UNK,1,
10138412,GW004472.1.1,0.0,322.8,110.98,-211.82,UNK,UNK,,,UNK,,CBT,1,
10046176,GW004896.1.1,0.0,6.6,92.0,85.4,INLT,UNK,,152.0,UNK,,UNK,1,
10145150,GW010433.1.1,0.0,121.9,114.79,-7.11,LIN,UNK,,127.0,UNK,,UNK,1,
10145150,GW010433.1.1,0.0,54.9,114.79,59.89,LIN,UNK,,152.0,UNK,,UNK,1,
10145150,GW010433.1.1,0.0,53.6,114.79,61.19,LIN,UNK,,203.0,UNK,,UNK,1,
10145150,GW010433.1.1,0.0,151.5,114.79,-36.71,LIN,UNK,,152.0,UNK,,UNK,1,
10145150,GW010433.1.1,431.3,443.2,-316.51,-328.41,INLT,UNK,,102.0,UNK,,UNK,1,
10145150,GW010433.1.1,431.3,449.6,-316.51,-334.81,LIN,UNK,,102.0,UNK,,UNK,1,
10036325,GW010435.1.1,0.0,71.6,88.0,16.4,LIN,UNK,,152.0,UNK,,UNK,1,
10036325,GW010435.1.1,89.3,91.1,-1.3,-3.1,INLT,UNK,,102.0,UNK,,UNK,1,
10110187,GW010464.1.1,0.0,3.0,85.02,82.02,INLT,UNK,,76.0,UNK,,UNK,1,
10115721,GW004748.1.1,0.0,323.4,140.0,-183.4,LIN,UNK,,157.0,UNK,,UNK,1,
10115721,GW004748.1.1,0.0,19.5,140.0,120.5,LIN,UNK,,203.0,UNK,,UNK,1,
10010517,GW004764.1.1,0.0,325.5,129.0,-196.5,LIN,UNK,,152.0,UNK,,UNK,1,
10010517,GW004764.1.1,0.0,16.5,129.0,112.5,LIN,UNK,,203.0,UNK,,UNK,1,
10001803,GW010358.1.1,0.0,65.9,107.0,41.1,LIN,UNK,,152.0,UNK,,UNK,1,
10001803,GW010358.1.1,346.6,349.6,-239.6,-242.6,LIN,UNK,,102.0,UNK,,UNK,1,
10001803,GW010358.1.1,347.2,349.0,-240.2,-242.0,INLT,UNK,,102.0,UNK,,UNK,1,
10119681,GW010384.1.1,0.0,44.8,86.0,41.2,LIN,UNK,,152.0,UNK,,UNK,1,
10119681,GW010384.1.1,0.0,44.8,86.0,41.2,LIN,UNK,,127.0,UNK,,UNK,1,
10146719,GW021040.1.1,0.0,243.8,137.0,-106.8,LIN,UNK,,152.0,UNK,,UNK,1,
10146719,GW021040.1.1,0.0,89.2,137.0,47.8,LIN,UNK,,203.0,UNK,,UNK,1,
10120825,GW021144.1.1,0.0,365.8,141.0,-224.8,LIN,UNK,,152.0,UNK,,UNK,1,
10120825,GW021144.1.1,0.0,99.5,141.0,41.5,LIN,UNK,,203.0,UNK,,UNK,1,
10049979,GW008853.1.1,0.0,153.6,110.0,-43.6,LIN,UNK,,127.0,UNK,,UNK,1,
10049979,GW008853.1.1,0.0,92.2,110.0,17.8,LIN,UNK,,162.0,UNK,,UNK,1,
10049979,GW008853.1.1,152.2,163.2,-42.2,-53.2,LIN,UNK,,102.0,UNK,,UNK,1,
10049979,GW008853.1.1,153.4,159.5,-43.4,-49.5,INLT,UNK,,102.0,UNK,,UNK,1,
10129054,GW004530.1.1,0.0,109.5,115.83,6.33,LIN,UNK,,127.0,UNK,,UNK,1,
10129054,GW004530.1.1,0.0,359.7,115.83,-243.87,LIN,UNK,,152.0,UNK,,UNK,1,
10129054,GW004530.1.1,0.0,82.8,115.83,33.03,LIN,UNK,,203.0,UNK,,UNK,1,
10073419,GW004536.1.1,0.0,77.1,147.0,69.9,LIN,UNK,,203.0,UNK,,UNK,1,
10059201,GW006857.1.1,0.0,32.4,105.0,72.6,LIN,UNK,,152.0,UNK,,UNK,1,
10059201,GW006857.1.1,132.9,134.1,-27.9,-29.1,INLT,UNK,,127.0,UNK,,UNK,1,
10100789,GW004426.1.1,0.0,50.4,134.0,83.6,LIN,UNK,,152.0,UNK,,UNK,1,
10100789,GW004426.1.1,293.7,304.1,-159.7,-170.1,LIN,UNK,,101.0,UNK,,UNK,1,
10073933,GW004765.1.1,0.0,289.3,120.0,-169.3,LIN,UNK,,127.0,UNK,,UNK,1,
10073933,GW004765.1.1,0.0,54.6,120.0,65.4,LIN,UNK,,152.0,UNK,,UNK,1,
10014858,GW004767.1.1,0.0,294.8,101.0,-193.8,LIN,UNK,,127.0,UNK,,UNK,1,
10014858,GW004767.1.1,0.0,97.1,101.0,3.9,LIN,UNK,,152.0,UNK,,UNK,1,
10146184,GW004775.1.1,0.0,284.7,104.0,-180.7,LIN,UNK,,152.0,UNK,,UNK,1,
10144621,GW010371.1.1,0.0,160.3,141.0,-19.3,LIN,UNK,,152.0,UNK,,UNK,1,
10144621,GW010371.1.1,0.0,75.3,141.0,65.7,LIN,UNK,,203.0,UNK,,UNK,1,
10144621,GW010371.1.1,0.0,464.8,141.0,-323.8,LIN,UNK,,152.0,UNK,,UNK,1,
10144621,GW010371.1.1,464.8,477.0,-323.8,-336.0,INLT,UNK,,127.0,UNK,,UNK,1,
10144621,GW010371.1.1,464.8,477.0,-323.8,-336.0,LIN,UNK,,127.0,UNK,,UNK,1,
10069614,GW010453.1.1,0.0,23.2,108.0,84.8,LIN,UNK,,203.0,UNK,,UNK,1,
10069614,GW010453.1.1,276.5,292.7,-168.5,-184.7,LIN,UNK,,127.0,UNK,,UNK,1,
10069614,GW010453.1.1,277.4,288.1,-169.4,-180.1,INLT,UNK,,127.0,UNK,,UNK,1,
10130258,GW004194.1.1,0.0,304.8,115.3,-189.5,LIN,UNK,,127.0,UNK,,UNK,1,
10130258,GW004194.1.1,0.0,182.9,115.3,-67.6,LIN,UNK,,152.0,UNK,,UNK,1,
10124173,GW004198.1.1,0.0,336.7,109.91,-226.79,LIN,UNK,,152.0,UNK,,UNK,1,
10124173,GW004198.1.1,0.0,93.3,109.91,16.61,LIN,UNK,,203.0,UNK,,UNK,1,
10134849,GW004205.1.1,0.0,328.3,127.98,-200.32,LIN,UNK,,152.0,UNK,,UNK,1,
10134849,GW004205.1.1,0.0,107.2,127.98,20.78,LIN,UNK,,203.0,UNK,,UNK,1,
10086706,GW004207.1.1,0.0,93.6,124.41,30.81,LIN,UNK,,254.0,UNK,,UNK,1,
10103324,GW009657.1.1,0.0,87.5,88.0,0.5,LIN,UNK,,112.0,UNK,,UNK,1,
10095287,GW005972.1.1,0.0,190.6,102.0,-88.6,LIN,UNK,,127.0,UNK,,UNK,1,
10095287,GW005972.1.1,0.0,10.7,102.0,91.3,LIN,UNK,,152.0,UNK,,UNK,1,
10095287,GW005972.1.1,0.0,23.8,102.0,78.2,LIN,UNK,,203.0,UNK,,UNK,1,
10113453,GW005974.1.1,0.0,109.7,101.0,-8.7,LIN,UNK,,127.0,UNK,,UNK,1,
10113453,GW005974.1.1,0.0,53.9,101.0,47.1,LIN,UNK,,152.0,UNK,,UNK,1,
10133960,GW005984.1.1,0.0,158.5,142.0,-16.5,LIN,UNK,,127.0,UNK,,UNK,1,
10133960,GW005984.1.1,0.0,30.8,142.0,111.2,LIN,UNK,,152.0,UNK,,UNK,1,
10065362,GW007523.1.1,0.0,61.6,97.0,35.4,LIN,UNK,,152.0,UNK,,UNK,1,
10035998,GW004504.1.1,0.0,86.3,100.0,13.7,LIN,UNK,,152.0,UNK,,UNK,1,
10035998,GW004504.1.1,66.4,202.2,33.6,-102.2,LIN,UNK,,127.0,UNK,,UNK,1,
10125992,GW004518.1.1,0.0,451.0,131.53,-319.47,LIN,UNK,,152.0,UNK,,UNK,1,
10125992,GW004518.1.1,0.0,107.6,131.53,23.93,LIN,UNK,,203.0,UNK,,UNK,1,
10125992,GW004518.1.1,0.0,66.8,131.53,64.73,LIN,UNK,,254.0,UNK,,UNK,1,
10140908,GW004533.1.1,0.0,434.3,133.28,-301.02,LIN,UNK,,152.0,UNK,,UNK,1,
10140908,GW004533.1.1,0.0,103.6,133.28,29.68,LIN,UNK,,203.0,UNK,,UNK,1,
10140908,GW004533.1.1,0.0,42.7,133.28,90.58,LIN,UNK,,254.0,UNK,,UNK,1,
10120326,GW004541.1.1,0.0,515.1,142.12,-372.98,LIN,UNK,,152.0,UNK,,UNK,1,
10120326,GW004541.1.1,0.0,140.2,142.12,1.92,LIN,UNK,,203.0,UNK,,UNK,1,
10120326,GW004541.1.1,510.2,515.1,-368.08,-372.98,INLT,UNK,,152.0,UNK,,UNK,1,
10120326,GW004541.1.1,6.1,24.4,136.02,117.72,LIN,UNK,,254.0,UNK,,UNK,1,
10122199,GW021208.1.1,0.0,121.9,114.0,-7.9,LIN,UNK,,152.0,UNK,,UNK,1,
10122199,GW021208.1.1,0.0,61.9,114.0,52.1,LIN,UNK,,203.0,UNK,,UNK,1,
10122199,GW021208.1.1,0.0,61.9,114.0,52.1,LIN,UNK,,203.0,UNK,,UNK,1,
10141050,GW004079.1.1,0.0,163.2,92.31,-70.89,LIN,UNK,,127.0,UNK,,UNK,1,
10141050,GW004079.1.1,0.0,9.9,92.31,82.41,LIN,UNK,,177.0,UNK,,UNK,1,
10120833,GW004555.1.1,0.0,278.6,104.14,-174.46,LIN,UNK,,152.0,UNK,,UNK,1,
10120833,GW004555.1.1,0.0,64.0,104.14,40.14,LIN,UNK,,203.0,UNK,,UNK,1,
10120833,GW004555.1.1,296.0,323.0,-191.86,-218.86,INLT,UNK,,114.0,UNK,,UNK,1,
10120833,GW004555.1.1,44.5,323.0,59.64,-218.86,LIN,UNK,,114.0,UNK,,UNK,1,
10052856,GW004569.1.1,0.0,77.7,134.73,57.03,LIN,UNK,,152.0,UNK,,UNK,1,
10107469,GW007177.1.1,0.0,91.4,119.0,27.6,LIN,UNK,,152.0,UNK,,UNK,1,
10121054,GW004613.1.1,0.0,652.3,132.58,-519.72,LIN,UNK,,152.0,UNK,,UNK,1,
10121054,GW004613.1.1,0.0,41.2,132.58,91.38,LIN,UNK,,254.0,UNK,,UNK,1,
10121054,GW004613.1.1,647.5,658.9,-514.92,-526.32,LIN,UNK,,127.0,UNK,,UNK,1,
10121054,GW004613.1.1,652.3,659.0,-519.72,-526.42,INLT,UNK,,127.0,UNK,,UNK,1,
10133757,GW007867.1.1,0.0,377.5,116.0,-261.5,LIN,UNK,,127.0,UNK,,UNK,1,
10146519,GW004645.1.1,0.0,48.8,128.12,79.32,LIN,UNK,,152.0,UNK,,UNK,1,
10146519,GW004645.1.1,0.0,16.2,128.12,111.92,LIN,UNK,,203.0,UNK,,UNK,1,
10146519,GW004645.1.1,0.0,14.6,128.12,113.52,LIN,UNK,,254.0,UNK,,UNK,1,
10039749,GW003278.1.1,0.0,78.7,127.0,48.3,LIN,UNK,,152.0,UNK,,UNK,1,
10133284,GW004338.1.1,0.0,244.8,110.0,-134.8,LIN,UNK,,152.0,UNK,,UNK,1,
10133284,GW004338.1.1,0.0,31.1,110.0,78.9,LIN,UNK,,203.0,UNK,,UNK,1,
10133284,GW004338.1.1,114.3,126.5,-4.3,-16.5,LIN,UNK,,152.0,UNK,,UNK,1,
10128793,GW012156.1.1,0.0,85.4,144.0,58.6,LIN,UNK,,203.0,UNK,,UNK,1,
10005298,GW004394.1.1,0.0,71.3,104.48,33.18,LIN,UNK,,203.0,UNK,,UNK,1,
10103504,GW004691.1.1,0.0,167.2,109.0,-58.2,LIN,UNK,,101.0,UNK,,UNK,1,
10103504,GW004691.1.1,0.0,115.3,109.0,-6.3,LIN,UNK,,152.0,UNK,,UNK,1,
10101678,GW004733.1.1,0.0,161.2,89.0,-72.2,LIN,UNK,,127.0,UNK,,UNK,1,
10101678,GW004733.1.1,0.0,36.7,89.0,52.3,LIN,UNK,,152.0,UNK,,UNK,1,
10136330,GW010124.1.1,0.0,53.0,130.0,77.0,LIN,UNK,,140.0,UNK,,UNK,1,
10136330,GW010124.1.1,0.0,50.3,130.0,79.7,LIN,UNK,,178.0,UNK,,UNK,1,
10136330,GW010124.1.1,50.0,53.0,80.0,77.0,INLT,UNK,,140.0,UNK,,UNK,1,
10133555,GW008141.1.1,0.0,198.1,125.85,-72.25,LIN,UNK,,152.0,UNK,,UNK,1,
10133555,GW008141.1.1,0.0,78.1,125.85,47.75,LIN,UNK,,203.0,UNK,,UNK,1,
10133555,GW008141.1.1,388.2,404.1,-262.35,-278.25,LIN,UNK,,127.0,UNK,,UNK,1,
10133555,GW008141.1.1,393.6,399.1,-267.75,-273.25,INLT,UNK,,127.0,UNK,,UNK,1,
10133555,GW008141.1.1,399.2,404.2,-273.35,-278.35,INLT,UNK,,127.0,UNK,,UNK,1,
10147345,GW004362.1.1,0.0,379.5,130.27,-249.23,LIN,UNK,,152.0,UNK,,UNK,1,
10147345,GW004362.1.1,0.0,96.5,130.27,33.77,LIN,UNK,,203.0,UNK,,UNK,1,
10147345,GW004362.1.1,0.0,24.4,130.27,105.87,LIN,UNK,,254.0,UNK,,UNK,1,
10147345,GW004362.1.1,0.0,635.8,130.27,-505.53,LIN,UNK,,152.0,UNK,,UNK,1,
10140191,GW004650.1.1,0.0,207.3,89.88,-117.42,LIN,UNK,,127.0,UNK,,UNK,1,
10054313,GW003876.1.1,0.0,80.7,132.0,51.3,LIN,UNK,,127.0,UNK,,UNK,1,
10054313,GW003876.1.1,0.0,56.1,132.0,75.9,LIN,UNK,,152.0,UNK,,UNK,1,
10084951,GW006856.1.1,0.0,50.5,118.0,67.5,LIN,UNK,,152.0,UNK,,UNK,1,
10084951,GW006856.1.1,262.7,296.2,-144.7,-178.2,LIN,UNK,,102.0,UNK,,UNK,1,
10084951,GW006856.1.1,267.3,294.7,-149.3,-176.7,INLT,UNK,,102.0,UNK,,UNK,1,
10129811,GW008354.1.1,0.0,135.6,134.15,-1.45,LIN,UNK,,152.0,UNK,,UNK,1,
10129811,GW008354.1.1,131.2,153.2,2.95,-19.05,LIN,UNK,,127.0,UNK,,UNK,1,
10129811,GW008354.1.1,135.9,147.2,-1.75,-13.05,INLT,UNK,,127.0,UNK,,UNK,1,
10129811,GW008354.1.1,0.0,347.8,134.15,-213.65,UNK,UNK,,,UNK,,CBT,1,
10135216,GW008372.1.1,0.0,448.7,133.66,-315.04,LIN,UNK,,127.0,UNK,,UNK,1,
10135216,GW008372.1.1,0.0,479.2,133.66,-345.54,LIN,UNK,,152.0,UNK,,UNK,1,
10135216,GW008372.1.1,0.0,479.2,133.66,-345.54,LIN,UNK,,152.0,UNK,,UNK,1,
10135216,GW008372.1.1,0.3,121.4,133.36,12.26,LIN,UNK,,203.0,UNK,,UNK,1,
10135216,GW008372.1.1,448.8,701.1,-315.14,-567.44,LIN,UNK,,127.0,UNK,,UNK,1,
10135216,GW008372.1.1,536.4,537.9,-402.74,-404.24,INLT,UNK,,127.0,UNK,,UNK,1,
10135216,GW008372.1.1,690.4,692.8,-556.74,-559.14,INLT,UNK,,127.0,UNK,,UNK,1,
10135216,GW008372.1.1,696.5,698.9,-562.84,-565.24,INLT,UNK,,127.0,UNK,,UNK,1,
10082756,GW003449.1.1,0.0,22.1,104.0,81.9,LIN,UNK,,203.0,UNK,,UNK,1,
10083287,GW003283.1.1,0.0,54.3,143.0,88.7,LIN,UNK,,152.0,UNK,,UNK,1,
10100373,GW008216.1.1,0.0,4.9,107.0,102.1,LIN,UNK,,152.0,UNK,,UNK,1,
10100373,GW008216.1.1,136.2,136.8,-29.2,-29.8,INLT,UNK,,152.0,UNK,,UNK,1,
10100373,GW008216.1.1,142.3,142.9,-35.3,-35.9,INLT,UNK,,152.0,UNK,,UNK,1,
10100373,GW008216.1.1,200.6,201.2,-93.6,-94.2,INLT,UNK,,152.0,UNK,,UNK,1,
