BoreID,HydroCode,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,geometry
10069953,GW017287.1.1,14.33,21.64,134.67,127.36,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10069953,GW017287.1.1,21.64,25.6,127.36,123.4,clay,CLAY,,PIPE CLAY,UNK,1.0,
10069953,GW017287.1.1,25.6,34.14,123.4,114.86,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10069953,GW017287.1.1,34.14,121.31,114.86,27.69,shale,SHLE,,SHALE,UNK,1.0,
10069953,GW017287.1.1,121.31,121.92,27.69,27.08,sandstone,SDSN,,SANDSTONE HARD,UNK,1.0,
10069953,GW017287.1.1,121.92,126.8,27.08,22.2,shale,SHLE,,SHALE GREY SANDY WATER SUPPLY,UNK,1.0,
10069953,GW017287.1.1,126.8,132.28,22.2,16.72,shale,SHLE,,SHALE,UNK,1.0,
10069953,GW017287.1.1,132.28,134.11,16.72,14.89,shale,SHLE,,SHALE GREY SANDY,UNK,1.0,
10069953,GW017287.1.1,134.11,135.94,14.89,13.06,sandstone,SDSN,,SAND ROCK HARD,UNK,1.0,
10069953,GW017287.1.1,135.94,144.78,13.06,4.22,sandstone,SDSN,,SANDSTONE SOFT WATER SUPPLY,UNK,1.0,
10069953,GW017287.1.1,144.78,149.96,4.22,-0.96,shale,SHLE,,SHALE,UNK,1.0,
10069953,GW017287.1.1,149.96,152.4,-0.96,-3.4,shale,SHLE,,SHALE GREY,UNK,1.0,
10142314,GW017313.1.1,0.0,2.44,138.0,135.56,clay,CLAY,,CLAY RED GRAVEL,UNK,1.0,
10142314,GW017313.1.1,2.44,4.88,135.56,133.12,limestone,LMSN,,LIMESTONE,UNK,1.0,
10142314,GW017313.1.1,4.88,6.4,133.12,131.6,clay,CLAY,,CLAY,UNK,1.0,
10142314,GW017313.1.1,6.4,17.37,131.6,120.63,clay,CLAY,,PIPE CLAY,UNK,1.0,
10142314,GW017313.1.1,17.37,28.65,120.63,109.35,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10142314,GW017313.1.1,28.65,58.83,109.35,79.17,shale,SHLE,,SHALE,UNK,1.0,
10142314,GW017313.1.1,58.83,59.44,79.17,78.56,unk,ROCK,,ROCK WATER BEARING,UNK,1.0,
10142314,GW017313.1.1,58.83,59.44,79.17,78.56,shale,SHLE,,SHALE SANDY SEAMS,UNK,1.0,
10142314,GW017313.1.1,59.44,84.12,78.56,53.88,shale,SHLE,,SHALE,UNK,1.0,
10142314,GW017313.1.1,84.12,84.43,53.88,53.57,sandstone,SDSN,,SANDSTONE HARD,UNK,1.0,
10142314,GW017313.1.1,84.43,101.19,53.57,36.81,shale,SHLE,,SHALE,UNK,1.0,
10142314,GW017313.1.1,101.19,106.68,36.81,31.32,shale,SHLE,,SHALE GREY SANDY,UNK,1.0,
10142314,GW017313.1.1,106.68,107.9,31.32,30.1,unk,ROCK,,ROCK GREY SANDY,UNK,1.0,
10142314,GW017313.1.1,107.9,111.86,30.1,26.14,shale,SHLE,,SHALE GREY SANDY,UNK,1.0,
10142314,GW017313.1.1,111.86,112.47,26.14,25.53,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10142314,GW017313.1.1,112.47,115.82,25.53,22.18,shale,SHLE,,SHALE GREY SANDY,UNK,1.0,
10142314,GW017313.1.1,115.82,116.13,22.18,21.87,sandstone,SDSN,,SAND ROCK,UNK,1.0,
10142314,GW017313.1.1,116.13,120.4,21.87,17.6,shale,SHLE,,SHALE,UNK,1.0,
10142314,GW017313.1.1,120.4,123.14,17.6,14.86,shale,SHLE,,SHALE SANDY,UNK,1.0,
10142314,GW017313.1.1,123.14,137.16,14.86,0.84,sandstone,SDSN,,SANDSTONE SOFT WATER SUPPLY,UNK,1.0,
10142314,GW017313.1.1,137.16,138.38,0.84,-0.38,shale,SHLE,,SHALE LIGHT BLUE,UNK,1.0,
10090281,GW017326.1.1,0.0,1.52,109.0,107.48,soil,LOAM,,LOAM,UNK,1.0,
10090281,GW017326.1.1,1.52,3.96,107.48,105.04,ironstone,IRSN,,IRONSTONE,UNK,1.0,
10090281,GW017326.1.1,3.96,25.3,105.04,83.7,clay,CLAY,,CLAY,UNK,1.0,
10090281,GW017326.1.1,25.3,36.58,83.7,72.42,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10090281,GW017326.1.1,36.58,45.72,72.42,63.28,clay,CLAY,,CLAY WHITE,UNK,1.0,
10090281,GW017326.1.1,45.72,52.43,63.28,56.57,sand,SAND,,SAND WATER SUPPLY,UNK,1.0,
10090281,GW017326.1.1,52.43,62.48,56.57,46.52,clay,CLAY,,CLAY WHITE,UNK,1.0,
10090281,GW017326.1.1,62.48,73.15,46.52,35.85,sand,SAND,,SAND WATER SUPPLY,UNK,1.0,
10090281,GW017326.1.1,73.15,111.25,35.85,-2.25,shale,SHLE,,SHALE,UNK,1.0,
10090281,GW017326.1.1,111.25,112.47,-2.25,-3.47,unk,ROCK,,ROCK,UNK,1.0,
10090281,GW017326.1.1,112.47,118.87,-3.47,-9.87,shale,SHLE,,SHALE,UNK,1.0,
10090281,GW017326.1.1,118.87,121.01,-9.87,-12.01,unk,ROCK,,ROCK,UNK,1.0,
10090281,GW017326.1.1,121.01,178.31,-12.01,-69.31,shale,SHLE,,SHALE,UNK,1.0,
10090281,GW017326.1.1,178.31,183.79,-69.31,-74.79,sandstone,SDSN,,SAND ROCK WATER SUPPLY,UNK,1.0,
10090281,GW017326.1.1,183.79,185.32,-74.79,-76.32,sandstone,SDSN,,SANDSTONE PUGGY WATER SUPPLY,UNK,1.0,
10090281,GW017326.1.1,185.32,192.02,-76.32,-83.02,shale,SHLE,,SHALE,UNK,1.0,
10090281,GW017326.1.1,192.02,217.63,-83.02,-108.63,shale,SHLE,,SHALE,UNK,1.0,
10090281,GW017326.1.1,217.63,230.12,-108.63,-121.12,unk,ROCK,,ROCK HARD,UNK,1.0,
10084970,GW017422.1.1,0.0,7.62,140.0,132.38,sandy clay,SDCY,,STONES SMALL SANDY CLAY MIXED,UNK,1.0,
10084970,GW017422.1.1,7.62,10.67,132.38,129.33,unk,ROCK,,ROCK RED SOFT,UNK,1.0,
10084970,GW017422.1.1,10.67,13.72,129.33,126.28,sandstone,SDSN,,SANDSTONE WHITE POROUS,UNK,1.0,
10084970,GW017422.1.1,13.72,15.24,126.28,124.76,unk,ROCK,,ROCK HARD,UNK,1.0,
10084970,GW017422.1.1,15.24,16.76,124.76,123.24,sandstone,SDSN,,SANDSTONE POROUS WATER SUPPLY,UNK,1.0,
10084970,GW017422.1.1,16.76,18.29,123.24,121.71,shale,SHLE,,SLIPPERY BACK WHITE OR SOAPSTONE,UNK,1.0,
10084970,GW017422.1.1,18.29,34.14,121.71,105.86,unk,ROCK,,ROCK CHALKY,UNK,1.0,
10084970,GW017422.1.1,34.14,42.67,105.86,97.33,clay,CLAY,,PIPE CLAY WHITE SLIPPERY BACK BANDS,UNK,1.0,
10084970,GW017422.1.1,42.67,48.16,97.33,91.84,quartzite,QRTT,,QUARTZITE,UNK,1.0,
10084970,GW017422.1.1,48.16,49.38,91.84,90.62,sandstone,SDSN,,SANDSTONE FINE,UNK,1.0,
10084970,GW017422.1.1,49.38,60.96,90.62,79.04,quartzite,QRTT,,QUARTZITE,UNK,1.0,
10143197,GW017432.1.1,0.0,0.61,88.0,87.39,soil,SOIL,,SOIL,UNK,1.0,
10143197,GW017432.1.1,0.61,1.52,87.39,86.48,clay,CLAY,,CLAY SANDY,UNK,1.0,
10143197,GW017432.1.1,1.52,6.1,86.48,81.9,clay,CLAY,,CLAY WHITE,UNK,1.0,
10143197,GW017432.1.1,6.1,8.23,81.9,79.77,clay,CLAY,,CLAY YELLOW SANDY,UNK,1.0,
10143197,GW017432.1.1,8.23,12.19,79.77,75.81,clay,CLAY,,CLAY GREY,UNK,1.0,
10143197,GW017432.1.1,12.19,15.24,75.81,72.76,clay,CLAY,,CLAY RED,UNK,1.0,
10143197,GW017432.1.1,15.24,16.76,72.76,71.24,claystone,CLSN,,CLAYSTONE,UNK,1.0,
10143197,GW017432.1.1,16.76,24.38,71.24,63.62,clay,CLAY,,CLAY WHITE,UNK,1.0,
10143197,GW017432.1.1,24.38,31.09,63.62,56.91,clay,CLAY,,CLAY YELLOW,UNK,1.0,
10143197,GW017432.1.1,31.09,32.0,56.91,56.0,clay,CLAY,,CLAY,UNK,1.0,
10143197,GW017432.1.1,32.0,42.67,56.0,45.33,clay,CLAY,,CLAY GREY,UNK,1.0,
10143197,GW017432.1.1,42.67,53.64,45.33,34.36,clay,CLAY,,CLAY GREY,UNK,1.0,
10143197,GW017432.1.1,53.64,56.08,34.36,31.92,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10143197,GW017432.1.1,56.08,59.74,31.92,28.26,clay,CLAY,,CLAY ROCK BARS WATER SUPPLY,UNK,1.0,
10143197,GW017432.1.1,59.74,67.06,28.26,20.94,clay,CLAY,,CLAY WHITE,UNK,1.0,
10143197,GW017432.1.1,67.06,85.04,20.94,2.96,clay,CLAY,,CLAY WHITE GREEN,UNK,1.0,
10143197,GW017432.1.1,85.04,85.34,2.96,2.66,unk,ROCK,,ROCK,UNK,1.0,
10143197,GW017432.1.1,85.34,85.95,2.66,2.05,sandstone,SDSN,,SANDSTONE WATER SUPPLY,UNK,1.0,
10143197,GW017432.1.1,85.95,88.7,2.05,-0.7,clay,CLAY,,CLAY VERY SANDY WATER SUPPLY,UNK,1.0,
10143197,GW017432.1.1,88.7,101.8,-0.7,-13.8,clay,CLAY,,CLAY GREENISH,UNK,1.0,
10009608,GW017449.1.1,0.0,0.91,147.0,146.09,sand,SAND,,SAND RED,UNK,1.0,
10009608,GW017449.1.1,0.91,2.44,146.09,144.56,sandstone,SDSN,,SANDSTONE HARD,UNK,1.0,
10009608,GW017449.1.1,2.44,17.07,144.56,129.93,limestone,LMSN,,LIMESTONE,UNK,1.0,
10009608,GW017449.1.1,17.07,20.73,129.93,126.27,clay,CLAY,,CLAY WHITE,UNK,1.0,
10009608,GW017449.1.1,20.73,28.04,126.27,118.96,clay,CLAY,,CLAY,UNK,1.0,
10009608,GW017449.1.1,28.04,38.1,118.96,108.9,clay,CLAY,,CLAY WHITE YELLOW,UNK,1.0,
10009608,GW017449.1.1,38.1,41.15,108.9,105.85,clay,CLAY,,CLAY,UNK,1.0,
10009608,GW017449.1.1,41.15,59.44,105.85,87.56,clay,CLAY,,CLAY YELLOW SOAK,UNK,1.0,
10009608,GW017449.1.1,59.44,80.47,87.56,66.53,clay,CLAY,,CLAY,UNK,1.0,
10009608,GW017449.1.1,80.47,89.61,66.53,57.39,clay,CLAY,,CLAY SHALE,UNK,1.0,
10009608,GW017449.1.1,89.61,103.63,57.39,43.37,clay,CLAY,,CLAY,UNK,1.0,
10009608,GW017449.1.1,103.63,121.92,43.37,25.08,clay,CLAY,,CLAY SANDY,UNK,1.0,
10009608,GW017449.1.1,121.92,124.97,25.08,22.03,clay,CLAY,,CLAY COARSE SAND WATER SUPPLY,UNK,1.0,
10027847,GW017456.1.1,0.0,6.4,72.0,65.6,clay,CLAY,,CLAY SANDY,UNK,1.0,
10027847,GW017456.1.1,6.4,7.62,65.6,64.38,sand,SAND,,SAND DRY,UNK,1.0,
10027847,GW017456.1.1,7.62,21.34,64.38,50.66,clay,CLAY,,CLAY SANDY,UNK,1.0,
10027847,GW017456.1.1,21.34,25.91,50.66,46.09,clay,CLAY,,CLAY,UNK,1.0,
10027847,GW017456.1.1,25.91,27.43,46.09,44.57,clay,CLAY,,CLAY VARIEGATED,UNK,1.0,
10027847,GW017456.1.1,27.43,32.92,44.57,39.08,clay,CLAY,,CLAY SANDY,UNK,1.0,
10027847,GW017456.1.1,32.92,35.05,39.08,36.95,clay,CLAY,,CLAY BROKEN WATER SUPPLY,UNK,1.0,
10027847,GW017456.1.1,35.05,43.28,36.95,28.72,sandstone,SDSN,,SANDSTONE SANDY CLAY WATER SUPPLY,UNK,1.0,
10086248,GW017485.1.1,0.0,0.61,85.0,84.39,soil,SOIL,,SOIL RED SANDY,UNK,1.0,
10086248,GW017485.1.1,0.61,2.74,84.39,82.26,clay,CLAY,,CLAY MARL,UNK,1.0,
10086248,GW017485.1.1,2.74,5.49,82.26,79.51,clay,CLAY,,CLAY SANDY,UNK,1.0,
10086248,GW017485.1.1,5.49,13.11,79.51,71.89,sand,SAND,,SAND YELLOW DRY,UNK,1.0,
10086248,GW017485.1.1,13.11,19.2,71.89,65.8,clay,CLAY,,CLAY,UNK,1.0,
10086248,GW017485.1.1,19.2,20.12,65.8,64.88,sand,SAND,,SAND DRY,UNK,1.0,
10086248,GW017485.1.1,20.12,24.99,64.88,60.01,clay,CLAY,,CLAY SANDY,UNK,1.0,
