BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,GALithType,MajorLithCode,MinorLithCode,Description,Source,LogType,OgcFidTemp
10128797,GW012094.1.1,,UNK,499.87,505.97,,,sandstone,SDSN,NA,SANDSTONE WHITE FINE,UNK,1,8728572
10128797,GW012094.1.1,,UNK,505.97,507.49,,,sand,SAND,NA,SAND FINE SILT,UNK,1,8712309
10128797,GW012094.1.1,,UNK,507.49,513.59,,,sandstone,SDSN,NA,SANDSTONE SOFT WATER SUPPLY,UNK,1,8673396
10128797,GW012094.1.1,,UNK,513.59,515.11,,,shale,SHLE,NA,SHALE SANDY SOME TIGHT,UNK,1,8759166
10128797,GW012094.1.1,,UNK,515.11,518.16,,,shale,SHLE,NA,SHALE STICKY SANDY,UNK,1,8774216
10128797,GW012094.1.1,,UNK,518.16,518.77,,,shale,SHLE,NA,SHALE STICKY HARD BANDS,UNK,1,8673397
10128797,GW012094.1.1,,UNK,518.77,530.35,,,shale,SHLE,NA,SHALE,UNK,1,8774217
10128797,GW012094.1.1,,UNK,530.35,532.49,,,shale,SHLE,NA,SHALE SANDY,UNK,1,8737080
10128797,GW012094.1.1,,UNK,532.49,536.45,,,shale,SHLE,NA,SHALE HARD SANDY,UNK,1,8673398
10128797,GW012094.1.1,,UNK,536.45,545.59,,,sandstone,SDSN,NA,SANDSTONE WATER SUPPLY,UNK,1,8691294
10005094,GW012102.1.1,,UNK,0,2.74,,,gravel,GRVL,NA,GRAVEL,UNK,1,8711114
10005094,GW012102.1.1,,UNK,2.74,5.79,,,clay,CLAY,NA,CLAY WHITE,UNK,1,8697175
10005094,GW012102.1.1,,UNK,5.79,15.24,,,conglomerate,CGLM,NA,CONGLOMERATE WATER SUPPLY,UNK,1,8755720
10005094,GW012102.1.1,,UNK,15.24,39.62,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8697176
10005094,GW012102.1.1,,UNK,39.62,42.67,,,shale,SHLE,NA,SHALE LIGHT BROWN,UNK,1,8745264
10005094,GW012102.1.1,,UNK,42.67,60.96,,,shale,SHLE,NA,SHALE GREY WADDY,UNK,1,8682058
10005094,GW012102.1.1,,UNK,60.96,61.57,,,unk,ROCK,NA,ROCK WATERWORN GRAVEL WATER SUPPLY,UNK,1,8729184
10005094,GW012102.1.1,,UNK,61.57,64.01,,,gravel,GRVL,NA,GRAVEL WATERWORN WATER SUPPLY,UNK,1,8755721
10005094,GW012102.1.1,,UNK,64.01,66.14,,,shale,SHLE,NA,SHALE GREY SANDY HARD BANDS,UNK,1,8697177
10005094,GW012102.1.1,,UNK,66.14,68.58,,,shale,SHLE,NA,SHALE GREY SANDY,UNK,1,8729185
10113100,GW012108.1.1,,UNK,0,4.57,,,clay,CLAY,NA,CLAY,UNK,1,8714123
10113100,GW012108.1.1,,UNK,4.57,7.62,,,conglomerate,CGLM,NA,CONGLOMERATE HARD,UNK,1,8682861
10113100,GW012108.1.1,,UNK,7.62,10.67,,,unk,ROCK,NA,ROCK GREY,UNK,1,8682862
10113100,GW012108.1.1,,UNK,10.67,14.02,,,silcrete,SLCR,NA,GREYBILLY,UNK,1,8714124
10113100,GW012108.1.1,,UNK,14.02,17.07,,,clay,CLAY,NA,CLAY,UNK,1,8664346
10113100,GW012108.1.1,,UNK,17.07,25.3,,,silcrete,SLCR,NA,GREYBILLY,UNK,1,8682863
10113100,GW012108.1.1,,UNK,25.3,30.48,,,clay,CLAY,NA,CLAY GREY,UNK,1,8702656
10113100,GW012108.1.1,,UNK,30.48,38.1,,,clay,CLAY,NA,CLAY,UNK,1,8762298
10113100,GW012108.1.1,,UNK,38.1,44.2,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8702657
10113100,GW012108.1.1,,UNK,44.2,59.44,,,shale,SHLE,NA,SHALE GREY WADDY,UNK,1,8762299
10113100,GW012108.1.1,,UNK,59.44,71.32,,,shale,SHLE,NA,SHALE GREY,UNK,1,8682864
10113100,GW012108.1.1,,UNK,71.32,98.76,,,shale,SHLE,NA,SHALE GREY HARD BANDS,UNK,1,8714125
10113100,GW012108.1.1,,UNK,98.76,144.17,,,shale,SHLE,NA,SHALE GREY SOME WADDY,UNK,1,8732822
10113100,GW012108.1.1,,UNK,144.17,188.67,,,shale,SHLE,NA,SHALE GREY SOME SANDY SOME STICKY,UNK,1,8781802
10113100,GW012108.1.1,,UNK,188.67,189.89,,,sandstone,SDSN,NA,SAND ROCK HARD,UNK,1,8762300
10113100,GW012108.1.1,,UNK,189.89,194.16,,,quartzite,QRTT,NA,QUARTZITE LIGHT GREY SOME VEINS,UNK,1,8702658
10098255,GW012120.1.1,,UNK,0,3.05,,,sand,SAND,NA,SAND RED,UNK,1,8711147
10098255,GW012120.1.1,,UNK,3.05,4.88,,,clay,CLAY,NA,CLAY,UNK,1,8664893
10098255,GW012120.1.1,,UNK,4.88,12.19,,,clay,CLAY,NA,CLAY SWELLING,UNK,1,8685685
10098255,GW012120.1.1,,UNK,12.19,17.68,,,clay,CLAY,NA,CLAY STICKY WADDY,UNK,1,8721956
10098255,GW012120.1.1,,UNK,17.68,37.49,,,shale,SHLE,NA,SHALE GREY,UNK,1,8721957
10098255,GW012120.1.1,,UNK,37.49,40.84,,,clay,CLAY,NA,CLAY,UNK,1,8711148
10098255,GW012120.1.1,,UNK,40.84,41.76,,,clay,CLAY,NA,CLAY ROCK WATER SUPPLY,UNK,1,8755725
10098255,GW012120.1.1,,UNK,41.76,58.83,,,clay,CLAY,NA,CLAY WHITE PUGGY,UNK,1,8755726
10098255,GW012120.1.1,,UNK,58.83,67.97,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8664894
10098255,GW012120.1.1,,UNK,67.97,77.42,,,shale,SHLE,NA,SHALE GREY WADDY,UNK,1,8745433
10098255,GW012120.1.1,,UNK,77.42,80.47,,,shale,SHLE,NA,SHALE GREY HARD,UNK,1,8697182
10098255,GW012120.1.1,,UNK,80.47,83.52,,,shale,SHLE,NA,SHALE GREY SANDY,UNK,1,8721958
10098255,GW012120.1.1,,UNK,83.52,84.43,,,sandstone,SDSN,NA,SANDSTONE WATER SUPPLY,UNK,1,8721959
10098255,GW012120.1.1,,UNK,84.43,91.74,,,shale,SHLE,NA,SHALE GREY SANDY,UNK,1,8697183
10098255,GW012120.1.1,,UNK,91.74,99.67,,,shale,SHLE,NA,SHALE SANDY SOME HARD BANDS WATER SUPPLY,UNK,1,8697184
10098255,GW012120.1.1,,UNK,99.67,120.4,,,shale,SHLE,NA,SHALE WADDY,UNK,1,8711149
10098255,GW012120.1.1,,UNK,120.4,121.01,,,unk,ROCK,NA,ROCK WHITE,UNK,1,8685686
10098255,GW012120.1.1,,UNK,121.01,125.27,,,shale,SHLE,NA,SHALE,UNK,1,8721960
10098255,GW012120.1.1,,UNK,125.27,126.49,,,unk,ROCK,NA,ROCK,UNK,1,8711150
10098255,GW012120.1.1,,UNK,126.49,137.77,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8664895
10098255,GW012120.1.1,,UNK,137.77,139.29,,,unk,ROCK,NA,ROCK,UNK,1,8721961
10098255,GW012120.1.1,,UNK,139.29,141.73,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8755727
10098255,GW012120.1.1,,UNK,141.73,144.17,,,shale,SHLE,NA,SHALE,UNK,1,8664896
10098255,GW012120.1.1,,UNK,144.17,145.39,,,unk,ROCK,NA,ROCK,UNK,1,8759764
10139248,GW012121.1.1,,UNK,0,1.83,,,soil,SOIL,NA,SOIL BLACK,UNK,1,8717771
10139248,GW012121.1.1,,UNK,1.83,7.32,,,clay,CLAY,NA,CLAY VERY TIGHT,UNK,1,8694624
10139248,GW012121.1.1,,UNK,7.32,15.54,,,unk,ROCK,NA,ROCK HARD,UNK,1,8661007
10139248,GW012121.1.1,,UNK,15.54,42.67,,,sand,SAND,NA,SAND,UNK,1,8717772
10139248,GW012121.1.1,,UNK,42.67,44.2,,,clay,CLAY,NA,CLAY,UNK,1,8717773
10139248,GW012121.1.1,,UNK,44.2,48.16,,,clay,CLAY,NA,CLAY VERY SANDY,UNK,1,8747601
10139248,GW012121.1.1,,UNK,48.16,50.6,,,sand,SAND,NA,SAND,UNK,1,8694625
10139248,GW012121.1.1,,UNK,50.6,51.21,,,unk,ROCK,NA,ROCK HARD SAND,UNK,1,8694626
10139248,GW012121.1.1,,UNK,51.21,62.79,,,unk,ROCK,NA,ROCK HARD,UNK,1,8747602
10139248,GW012121.1.1,,UNK,62.79,65.53,,,clay,CLAY,NA,CLAY SANDY,UNK,1,8730851
10139248,GW012121.1.1,,UNK,65.53,74.07,,,clay,CLAY,NA,CLAY GRAVEL,UNK,1,8704832
10139248,GW012121.1.1,,UNK,74.07,81.99,,,shale,SHLE,NA,SHALE,UNK,1,8661008
10139248,GW012121.1.1,,UNK,81.99,82.3,,,unk,UNKN,NA,HARD BANDS,UNK,1,8730852
10139248,GW012121.1.1,,UNK,82.3,85.34,,,unk,ROCK,NA,ROCK WHITE HARD,UNK,1,8762574
10139248,GW012121.1.1,,UNK,85.34,89.61,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8694627
10139248,GW012121.1.1,,UNK,89.61,93.27,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8694628
10139248,GW012121.1.1,,UNK,93.27,98.15,,,shale,SHLE,NA,SHALE,UNK,1,8661009
10139248,GW012121.1.1,,UNK,98.15,108.51,,,clay,CLAY,NA,CLAY GREY,UNK,1,8678484
10139248,GW012121.1.1,,UNK,108.51,111.86,,,clay,CLAY,NA,CLAY,UNK,1,8730853
10139248,GW012121.1.1,,UNK,111.86,116.13,,,clay,CLAY,NA,CLAY WHITE STICKY,UNK,1,8762575
10139248,GW012121.1.1,,UNK,116.13,120.4,,,shale,SHLE,NA,SLIPPERY BACK,UNK,1,8704833
10139248,GW012121.1.1,,UNK,120.4,125.88,,,clay,CLAY,NA,CLAY,UNK,1,8762576
10139248,GW012121.1.1,,UNK,125.88,158.5,,,shale,SHLE,NA,SHALE,UNK,1,8762577
10139248,GW012121.1.1,,UNK,158.5,171.91,,,shale,SHLE,NA,SHALE,UNK,1,8747684
10139248,GW012121.1.1,,UNK,171.91,181.66,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8747685
10139248,GW012121.1.1,,UNK,181.66,187.15,,,shale,SHLE,NA,SHALE,UNK,1,8704834
10139248,GW012121.1.1,,UNK,187.15,192.94,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8661010
10139248,GW012121.1.1,,UNK,192.94,195.07,,,shale,SHLE,NA,SHALE,UNK,1,8762578
10139248,GW012121.1.1,,UNK,195.07,207.87,,,shale,SHLE,NA,SHALE,UNK,1,8661011
10139248,GW012121.1.1,,UNK,207.87,210.92,,,shale,SHLE,NA,SHALE SANDY WATER SUPPLY,UNK,1,8704835
10139248,GW012121.1.1,,UNK,210.92,211.53,,,shale,SHLE,NA,SHALE,UNK,1,8694629
10139248,GW012121.1.1,,UNK,211.53,214.58,,,shale,SHLE,NA,SHALE SANDY,UNK,1,8661012
10139248,GW012121.1.1,,UNK,214.58,219.46,,,shale,SHLE,NA,SHALE,UNK,1,8694630
10139248,GW012121.1.1,,UNK,219.46,220.98,,,unk,ROCK,NA,ROCK HARD,UNK,1,8678485
10139248,GW012121.1.1,,UNK,220.98,227.08,,,shale,SHLE,NA,SHALE,UNK,1,8762579
10139248,GW012121.1.1,,UNK,227.08,233.17,,,shale,SHLE,NA,SHALE HARD BANDS ROCK,UNK,1,8678486
10139248,GW012121.1.1,,UNK,233.17,263.04,,,shale,SHLE,NA,SHALE,UNK,1,8661013
10139248,GW012121.1.1,,UNK,263.04,323.09,,,shale,SHLE,NA,SHALE,UNK,1,8704836
10139248,GW012121.1.1,,UNK,323.09,344.42,,,sandstone,SDSN,NA,SANDSTONE WATER SUPPLY,UNK,1,8730854
10139248,GW012121.1.1,,UNK,344.42,354.79,,,sandstone,SDSN,NA,SANDSTONE HARD,UNK,1,8730855
10139248,GW012121.1.1,,UNK,354.79,375.21,,,shale,SHLE,NA,SHALE,UNK,1,8747686
10139248,GW012121.1.1,,UNK,375.21,377.34,,,unk,ROCK,NA,ROCK,UNK,1,8704837
10139248,GW012121.1.1,,UNK,377.34,388.01,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8694631
10139248,GW012121.1.1,,UNK,388.01,389.84,,,shale,SHLE,NA,SHALE VERY,UNK,1,8678487
10139248,GW012121.1.1,,UNK,389.84,391.97,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8694632
10139248,GW012121.1.1,,UNK,391.97,392.58,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8704838
10139248,GW012121.1.1,,UNK,392.58,393.8,,,shale,SHLE,NA,SHALE VERY,UNK,1,8730856
10139248,GW012121.1.1,,UNK,393.8,395.33,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8717774
10139248,GW012121.1.1,,UNK,395.33,401.42,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8762580
10139248,GW012121.1.1,,UNK,401.42,402.34,,,shale,SHLE,NA,SHALE HARD,UNK,1,8704839
10139248,GW012121.1.1,,UNK,402.34,418.8,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8704840
10139248,GW012121.1.1,,UNK,418.8,420.62,,,unk,UNKN,NA,HARD BANDS,UNK,1,8730857
10139248,GW012121.1.1,,UNK,420.62,422.45,,,shale,SHLE,NA,SHALE HARD BANDS,UNK,1,8694633
10139248,GW012121.1.1,,UNK,422.45,422.76,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8730858
10139248,GW012121.1.1,,UNK,422.76,424.89,,,shale,SHLE,NA,SHALE STICKY HARD BANDS,UNK,1,8661014
10139248,GW012121.1.1,,UNK,424.89,493.78,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8694634
10139248,GW012121.1.1,,UNK,493.78,495.6,,,shale,SHLE,NA,SHALE,UNK,1,8747687
10139248,GW012121.1.1,,UNK,495.6,529.13,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8704841
10139248,GW012121.1.1,,UNK,529.13,543.76,,,shale,SHLE,NA,SHALE STICKY HARD BANDS,UNK,1,8704842
10139248,GW012121.1.1,,UNK,543.76,554.13,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8694635
10139248,GW012121.1.1,,UNK,554.13,555.35,,,shale,SHLE,NA,SHALE,UNK,1,8694636
10139248,GW012121.1.1,,UNK,555.35,556.87,,,shale,SHLE,NA,SHALE VERY,UNK,1,8762581
10139248,GW012121.1.1,,UNK,556.87,563.27,,,shale,SHLE,NA,SHALE,UNK,1,8704843
10139248,GW012121.1.1,,UNK,563.27,577.29,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8694637
10139248,GW012121.1.1,,UNK,577.29,580.34,,,shale,SHLE,NA,SHALE,UNK,1,8694638
10139248,GW012121.1.1,,UNK,580.34,582.17,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8730859
10139248,GW012121.1.1,,UNK,582.17,591.31,,,shale,SHLE,NA,SHALE,UNK,1,8717775
10139248,GW012121.1.1,,UNK,591.31,603.5,,,sandstone,SDSN,NA,SANDSTONE WATER SUPPLY,UNK,1,8717776
10139248,GW012121.1.1,,UNK,603.5,606.55,,,shale,SHLE,NA,SHALE,UNK,1,8730860
10008759,GW012123.1.1,,UNK,0,0.61,,,soil,SOIL,NA,SOIL,UNK,1,8730861
10008759,GW012123.1.1,,UNK,0.61,7.62,,,conglomerate,CGLM,NA,CONGLOMERATE,UNK,1,8678488
10008759,GW012123.1.1,,UNK,7.62,9.14,,,silcrete,SLCR,NA,GREYBILLY,UNK,1,8694639
10008759,GW012123.1.1,,UNK,9.14,18.29,,,clay,CLAY,NA,CLAY WHITE,UNK,1,8762582
10008759,GW012123.1.1,,UNK,18.29,24.38,,,clay,CLAY,NA,CLAY,UNK,1,8747688
10008759,GW012123.1.1,,UNK,24.38,32,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8762583
10008759,GW012123.1.1,,UNK,32,51.21,,,shale,SHLE,NA,SHALE GREY,UNK,1,8762584
10008759,GW012123.1.1,,UNK,51.21,68.88,,,shale,SHLE,NA,SHALE GREY HARD BANDS,UNK,1,8694640
10008759,GW012123.1.1,,UNK,68.88,71.32,,,unk,ROCK,NA,HORNFELS SOME SLATE VEINS SMALL,UNK,1,8717777
10068794,GW012128.1.1,,UNK,0,0.61,,,soil,SOIL,NA,SOIL,UNK,1,8702661
10068794,GW012128.1.1,,UNK,0.61,8.84,,,clay,CLAY,NA,CLAY,UNK,1,8735079
10068794,GW012128.1.1,,UNK,8.84,9.14,,,gravel,GRVL,NA,GRAVEL WATER SUPPLY,UNK,1,8738819
10068794,GW012128.1.1,,UNK,9.14,11.28,,,unk,ROCK,NA,ROCK GREY,UNK,1,8682869
10068794,GW012128.1.1,,UNK,11.28,17.98,,,unk,ROCK,NA,ROCK,UNK,1,8714131
10068794,GW012128.1.1,,UNK,17.98,21.64,,,conglomerate,CGLM,NA,CONGLOMERATE,UNK,1,8714132
10068794,GW012128.1.1,,UNK,21.64,30.48,,,clay,CLAY,NA,CLAY WADDY,UNK,1,8781811
10068794,GW012128.1.1,,UNK,30.48,33.53,,,clay,CLAY,NA,CLAY GREY,UNK,1,8702662
10068794,GW012128.1.1,,UNK,33.53,42.67,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8735080
10068794,GW012128.1.1,,UNK,42.67,73.15,,,shale,SHLE,NA,SHALE GREY,UNK,1,8714133
10068794,GW012128.1.1,,UNK,73.15,126.49,,,shale,SHLE,NA,SHALE GREY HARD BANDS,UNK,1,8735081
10068794,GW012128.1.1,,UNK,126.49,146.3,,,shale,SHLE,NA,SHALE GREY,UNK,1,8735082
10068794,GW012128.1.1,,UNK,146.3,147.83,,,unk,ROCK,NA,ROCK GREY,UNK,1,8664352
10068794,GW012128.1.1,,UNK,147.83,159.72,,,shale,SHLE,NA,SHALE GREY STICKY,UNK,1,8735083
10068794,GW012128.1.1,,UNK,159.72,171.3,,,shale,SHLE,NA,SHALE GREY,UNK,1,8735084
10068794,GW012128.1.1,,UNK,171.3,177.39,,,sandstone,SDSN,NA,SANDSTONE,UNK,1,8682870
10068794,GW012128.1.1,,UNK,171.3,177.39,,,shale,SHLE,NA,SHALE STICKY SANDY WATER SUPPLY,UNK,1,8738820
10068794,GW012128.1.1,,UNK,177.39,182.88,,,shale,SHLE,NA,SHALE GREY STICKY,UNK,1,8682871
10080359,GW012139.1.1,,UNK,0,0.3,,,soil,SOIL,NA,SOIL,UNK,1,8700885
10080359,GW012139.1.1,,UNK,0.3,1.52,,,conglomerate,CGLM,NA,CONGLOMERATE,UNK,1,8722622
10080359,GW012139.1.1,,UNK,1.52,4.57,,,clay,CLAY,NA,CLAY,UNK,1,8687106
10080359,GW012139.1.1,,UNK,4.57,9.14,,,silcrete,SLCR,NA,GREYBILLY ROCK,UNK,1,8700886
10080359,GW012139.1.1,,UNK,9.14,15.24,,,limestone,LMSN,NA,LIMESTONE WHITE,UNK,1,8722623
10080359,GW012139.1.1,,UNK,15.24,24.38,,,clay,CLAY,NA,CLAY YELLOW WADDY,UNK,1,8752886
10080359,GW012139.1.1,,UNK,24.38,25.6,,,conglomerate,CGLM,NA,CONGLOMERATE HARD,UNK,1,8657709
10080359,GW012139.1.1,,UNK,25.6,33.53,,,clay,CLAY,NA,CLAY YELLOW WADDY,UNK,1,8722624
10080359,GW012139.1.1,,UNK,33.53,39.62,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8700887
10080359,GW012139.1.1,,UNK,39.62,42.67,,,shale,SHLE,NA,SHALE GREY WATER SUPPLY,UNK,1,8769626
10080359,GW012139.1.1,,UNK,42.67,48.77,,,clay,CLAY,NA,CLAY WHITE,UNK,1,8752887
10080359,GW012139.1.1,,UNK,48.77,51.82,,,clay,CLAY,NA,CLAY GREY SLATEY,UNK,1,8687107
10080359,GW012139.1.1,,UNK,51.82,54.86,,,slate,SLTE,NA,SLATE GREY HARD QUARTZITE SEAMS,UNK,1,8657710
10080359,GW012139.1.1,,UNK,54.86,57.91,,,quartzite,QRTT,NA,QUARTZITE SLATE BANDS,UNK,1,8700888
10080359,GW012139.1.1,,UNK,57.91,59.44,,,unk,ROCK,NA,ROCK GREY,UNK,1,8709665
10080359,GW012139.1.1,,UNK,59.44,61.87,,,unk,ROCK,NA,ROCK GREY SEAMS QUARTZ,UNK,1,8709666
10080359,GW012139.1.1,,UNK,61.87,75.59,,,unk,ROCK,NA,ROCK GREY,UNK,1,8722625
10141205,GW012142.1.1,,UNK,0,2.44,,,soil,TPSL,NA,TOPSOIL SANDY CLAY,UNK,1,8712317
10141205,GW012142.1.1,,UNK,2.44,4.57,,,gravel,GRVL,NA,GRAVEL CLAY,UNK,1,8673409
10141205,GW012142.1.1,,UNK,4.57,11.58,,,conglomerate,CGLM,NA,CONGLOMERATE,UNK,1,8729886
10141205,GW012142.1.1,,UNK,11.58,25.3,,,clay,CLAY,NA,CLAY STICKY,UNK,1,8759337
10141205,GW012142.1.1,,UNK,25.3,26.21,,,unk,ROCK,NA,ROCK,UNK,1,8726221
10141205,GW012142.1.1,,UNK,26.21,33.22,,,clay,CLAY,NA,CLAY BOULDER,UNK,1,8673410
10141205,GW012142.1.1,,UNK,33.22,49.68,,,clay,CLAY,NA,CLAY,UNK,1,8729887
10141205,GW012142.1.1,,UNK,49.68,76.5,,,shale,SHLE,NA,SHALE SOME HARD BANDS,UNK,1,8673411
10141205,GW012142.1.1,,UNK,76.5,80.16,,,unk,ROCK,NA,ROCK,UNK,1,8726222
10141205,GW012142.1.1,,UNK,80.16,84.43,,,sandstone,SDSN,NA,SANDSTONE WATER SUPPLY,UNK,1,8712318
10141205,GW012142.1.1,,UNK,84.43,85.34,,,sandstone,SDSN,NA,SAND ROCK,UNK,1,8702025
10141205,GW012142.1.1,,UNK,85.34,103.63,,,shale,SHLE,NA,SHALE SANDY,UNK,1,8737095
10141205,GW012142.1.1,,UNK,103.63,104.55,,,unk,ROCK,NA,ROCK,UNK,1,8673412
10141205,GW012142.1.1,,UNK,104.55,138.38,,,shale,SHLE,NA,SHALE WADDY,UNK,1,8737096
10141205,GW012142.1.1,,UNK,138.38,139.6,,,unk,ROCK,NA,ROCK,UNK,1,8730158
10141205,GW012142.1.1,,UNK,139.6,164.59,,,shale,SHLE,NA,SHALE WADDY,UNK,1,8730159
10141205,GW012142.1.1,,UNK,164.59,165.81,,,unk,ROCK,NA,ROCK,UNK,1,8774222
10141205,GW012142.1.1,,UNK,165.81,173.43,,,shale,SHLE,NA,SHALE STICKY SANDY,UNK,1,8730160
10141205,GW012142.1.1,,UNK,173.43,174.35,,,unk,ROCK,NA,ROCK,UNK,1,8726223
10141205,GW012142.1.1,,UNK,174.35,208.79,,,shale,SHLE,NA,SHALE STICKY SOME HARD BANDS,UNK,1,8712319
10141205,GW012142.1.1,,UNK,208.79,235.92,,,shale,SHLE,NA,SHALE SOME HARD BANDS,UNK,1,8759338
10141205,GW012142.1.1,,UNK,235.92,238.35,,,sandstone,SDSN,NA,SANDSTONE WATER SUPPLY,UNK,1,8759339
10141205,GW012142.1.1,,UNK,238.35,246.89,,,shale,SHLE,NA,SHALE STICKY SANDY,UNK,1,8673413
10141205,GW012142.1.1,,UNK,246.89,250.85,,,sandstone,SDSN,NA,SANDSTONE WATER SUPPLY,UNK,1,8737097
10141205,GW012142.1.1,,UNK,250.85,253.29,,,shale,SHLE,NA,SHALE STICKY SANDY,UNK,1,8712320
10141205,GW012142.1.1,,UNK,253.29,254.51,,,sandstone,SDSN,NA,SAND ROCK,UNK,1,8702026
10141205,GW012142.1.1,,UNK,254.51,266.7,,,shale,SHLE,NA,SHALE,UNK,1,8726224
10141205,GW012142.1.1,,UNK,266.7,268.22,,,sandstone,SDSN,NA,SANDSTONE HARD,UNK,1,8726225
10141205,GW012142.1.1,,UNK,268.22,281.94,,,shale,SHLE,NA,SHALE STICKY HARD BANDS SOME,UNK,1,8774223
10141205,GW012142.1.1,,UNK,281.94,298.7,,,sandstone,SDSN,NA,SANDSTONE HARD WATER SUPPLY,UNK,1,8712321
10141205,GW012142.1.1,,UNK,298.7,301.75,,,slate,SLTE,NA,SLATE,UNK,1,8730161
10143647,GW012145.1.1,,UNK,0,0.61,,,soil,SOIL,NA,SOIL RED GRAVEL,UNK,1,8781812
10143647,GW012145.1.1,,UNK,0.61,1.22,,,unk,ROCK,NA,ROCK GREY HARD,UNK,1,8762303
10143647,GW012145.1.1,,UNK,1.22,5.18,,,conglomerate,CGLM,NA,CONGLOMERATE,UNK,1,8664353
10143647,GW012145.1.1,,UNK,5.18,13.72,,,clay,CLAY,NA,CLAY LIGHT BROWN,UNK,1,8682872
10143647,GW012145.1.1,,UNK,13.72,20.12,,,clay,CLAY,NA,CLAY,UNK,1,8735085
10143647,GW012145.1.1,,UNK,20.12,24.08,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8714134
10143647,GW012145.1.1,,UNK,24.08,32.92,,,clay,CLAY,NA,CLAY WHITE,UNK,1,8738821
10143647,GW012145.1.1,,UNK,32.92,39.62,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8702663
10143647,GW012145.1.1,,UNK,39.62,45.72,,,clay,CLAY,NA,CLAY GREY,UNK,1,8682873
10143647,GW012145.1.1,,UNK,45.72,83.82,,,shale,SHLE,NA,SHALE GREY SOAK,UNK,1,8738822
10143647,GW012145.1.1,,UNK,83.82,87.48,,,shale,SHLE,NA,SHALE,UNK,1,8685878
10143647,GW012145.1.1,,UNK,87.48,98.45,,,shale,SHLE,NA,SHALE GREY SANDY HARD BANDS,UNK,1,8685879
10143647,GW012145.1.1,,UNK,98.45,99.36,,,shale,SHLE,NA,SHALE GREY,UNK,1,8702664
10143647,GW012145.1.1,,UNK,99.36,99.97,,,unk,ROCK,NA,ROCK,UNK,1,8762304
10143647,GW012145.1.1,,UNK,99.97,103.94,,,shale,SHLE,NA,SHALE GREY HARD,UNK,1,8762305
10143647,GW012145.1.1,,UNK,103.94,142.34,,,shale,SHLE,NA,SHALE WATER SUPPLY,UNK,1,8685880
10143647,GW012145.1.1,,UNK,142.34,143.56,,,unk,ROCK,NA,ROCK,UNK,1,8664354
10143647,GW012145.1.1,,UNK,143.56,149.05,,,shale,SHLE,NA,SHALE WADDY,UNK,1,8762306
10143647,GW012145.1.1,,UNK,149.05,149.66,,,unk,ROCK,NA,ROCK,UNK,1,8714135
10143647,GW012145.1.1,,UNK,149.66,150.88,,,shale,SHLE,NA,SHALE,UNK,1,8714136
10143647,GW012145.1.1,,UNK,150.88,153.31,,,sandstone,SDSN,NA,SANDSTONE HARD WATER SUPPLY,UNK,1,8762307
10143647,GW012145.1.1,,UNK,153.31,159.72,,,shale,SHLE,NA,SHALE STICKY,UNK,1,8685881
10000165,GW012153.1.1,,UNK,0,0.61,,,soil,SOIL,NA,SOIL,UNK,1,8738828
10000165,GW012153.1.1,,UNK,0.61,6.1,,,silcrete,SLCR,NA,GREYBILLY,UNK,1,8762312
10000165,GW012153.1.1,,UNK,6.1,9.14,,,limestone,LMSN,NA,LIMESTONE WHITE,UNK,1,8702668
10000165,GW012153.1.1,,UNK,9.14,12.19,,,conglomerate,CGLM,NA,CONGLOMERATE SOAK,UNK,1,8714141
10000165,GW012153.1.1,,UNK,12.19,18.29,,,clay,CLAY,NA,CLAY GREY WADDY,UNK,1,8781814
10000165,GW012153.1.1,,UNK,18.29,36.58,,,clay,CLAY,NA,CLAY YELLOW,UNK,1,8735089
10000165,GW012153.1.1,,UNK,36.58,45.72,,,shale,SHLE,NA,SHALE,UNK,1,8735090
