BoreID,HydroCode,RefElev,RefElevDesc,FromDepth,ToDepth,TopElev,BottomElev,HGUID,HGUNumber,NafHGUNumber,Description,Author,Source,Comment,Scenario,LogType,HydroID,NafHGUName,GA_UNIT,GA_STRATNO
10146089,GW098195.1.1,101.99,NGS,15,34,86.99,67.99,-19999999,-9999,-9999,Gunnedah formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10146089,GW098195.1.1,101.99,NGS,34,39,67.99,62.99,-19999999,-9999,-9999,Cubbaroo formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10146089,GW098195.1.1,101.99,NGS,39,42,62.99,59.99,-19999999,-9999,-9999,Mesozoic.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10125619,GW098196.1.1,101.33,NGS,0,17,101.33,84.33,-19999999,-9999,-9999,Narrabri formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10125619,GW098196.1.1,101.33,NGS,17,40,84.33,61.33,-19999999,-9999,-9999,Gunnedah formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10125619,GW098196.1.1,101.33,NGS,40,65,61.33,36.33,-19999999,-9999,-9999,Cubbaroo formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10125619,GW098196.1.1,101.33,NGS,65,74,36.33,27.33,-19999999,-9999,-9999,Mesozoic.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10125383,GW098197.2.2,101.06,NGS,0,77,101.06,24.06,-19999999,-9999,-9999,Unknown.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10125383,GW098197.2.2,101.06,NGS,77,82,24.06,19.06,-19999999,-9999,-9999,Mesozoic.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10146090,GW098198.1.1,101.62,NGS,0,5,101.62,96.62,-19999999,-9999,-9999,Narrabri formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10146090,GW098198.1.1,101.62,NGS,5,17,96.62,84.62,-19999999,-9999,-9999,Mesozoic.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10145057,GW098199.2.2,102.09,NGS,0,111,102.09,-8.91,-19999999,-9999,-9999,Unknown,DWE,DU,,1,1,-19999999,Unknown,,-999999
10145057,GW098199.2.2,102.09,NGS,111,112,-8.91,-9.91,-19999999,-9999,-9999,Mesozoic.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10120364,GW098200.1.1,102.21,NGS,0,8,102.21,94.21,-19999999,-9999,-9999,Narrabri formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10120364,GW098200.1.1,102.21,NGS,8,17,94.21,85.21,-19999999,-9999,-9999,Mesozoic.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10128946,GW098201.1.1,100.9,NGS,0,40,100.9,60.9,-19999999,-9999,-9999,Narrabri formation.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10128946,GW098201.1.1,100.9,NGS,40,117,60.9,-16.1,-19999999,-9999,-9999,Mesozoic.,DWE,DU,,1,1,-19999999,Unknown,,-999999
10117676,GW600007.1.1,80.27,UNK,0,1,80.27,79.27,11000018,100131,100003,,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10117676,GW600007.1.1,80.27,UNK,1,7.5,79.27,72.77,11000018,100131,100003,Invalid Code,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10117676,GW600007.1.1,80.27,UNK,7.5,10.5,72.77,69.77,11000018,100131,100003,Invalid Code,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10117676,GW600007.1.1,80.27,UNK,10.5,21.7,69.77,58.57,11000016,105002,105002,Gabbro,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10117676,GW600007.1.1,80.27,UNK,21.7,23.4,58.57,56.87,11000016,105002,105002,Gabbro,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10117676,GW600007.1.1,80.27,UNK,23.4,24,56.87,56.27,11000016,105002,105002,Gabbro,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10119558,GW600081.1.1,70.23,UNK,0,1,70.23,69.23,11000018,100131,100003,Topsoil,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10119558,GW600081.1.1,70.23,UNK,1,5,69.23,65.23,11000018,100131,100003,Clay,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10119558,GW600081.1.1,70.23,UNK,5,10,65.23,60.23,11000018,100131,100003,Sand,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10119558,GW600081.1.1,70.23,UNK,10,13,60.23,57.23,11000016,105002,105002,Clay,UNK,UNK,,0,1,11000016,Blanchetown Clay,Blanchetown Clay,1918
10119558,GW600081.1.1,70.23,UNK,13,30,57.23,40.23,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10119558,GW600081.1.1,70.23,UNK,13,30,57.23,40.23,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10119558,GW600081.1.1,70.23,UNK,30,39,40.23,31.23,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10119558,GW600081.1.1,70.23,UNK,30,39,40.23,31.23,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10119558,GW600081.1.1,70.23,UNK,39,40,31.23,30.23,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10119558,GW600081.1.1,70.23,UNK,39,40,31.23,30.23,11000023,110007,110008,Clay,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10127504,GW600082.1.1,71.09,UNK,0,1,71.09,70.09,11000018,100131,100003,(Unknown),UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10127504,GW600082.1.1,71.09,UNK,1,18,70.09,53.09,11000018,100131,100003,Invalid Code,UNK,UNK,,0,1,11000018,"Quaternary alluvial, lacustrine and colluvial sediments",,-999999
10127504,GW600082.1.1,71.09,UNK,18,39,53.09,32.09,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Loxton Parilla Sand,Loxton Sand,10825
10127504,GW600082.1.1,71.09,UNK,18,39,53.09,32.09,11000023,110007,110008,Sand,UNK,UNK,,0,1,11000023,Renmark Group,Renmark Group,16036
10119710,GW804172.1.1,,NGS,0,31.5,,,-19999999,-9999,-9999,"Quarternary. aeolian sand, clay, limonite bands",MR & D,DC,,1,1,-19999999,Unknown,,-999999
10119710,GW804172.1.1,,NGS,31.5,32.8,,,-19999999,-9999,-9999,Tertiary. silcrete.,MR & D,DC,,1,1,-19999999,Unknown,,-999999
10119710,GW804172.1.1,,NGS,32.8,132.2,,,-19999999,-9999,-9999,"Cretaceous. wallumbilla formation - coreena mbr. claystone, mudstone.",MR & D,DC,,1,1,-19999999,Unknown,,-999999
10119710,GW804172.1.1,,NGS,132.2,294,,,-19999999,-9999,-9999,"Cretaceous. wallumbilla formation - doncaster mbr. dark grey carbonaceous claystone, mudstone.",MR & D,DC,,1,1,-19999999,Unknown,,-999999
10119710,GW804172.1.1,,NGS,294,332.3,,,-19999999,-9999,-9999,Cretaceous. cadna-owie formation. clayey sandstone & siltstone.,MR & D,DC,,1,1,-19999999,Unknown,,-999999
10119710,GW804172.1.1,,NGS,332.3,394.9,,,-19999999,-9999,-9999,Cretaceous/jurassic. hooray sandstone. sandstone & unconsolidated sand with coarse cobbles.,MR & D,DC,,1,1,-19999999,Unknown,,-999999
10119710,GW804172.1.1,,NGS,394.9,408,,,-19999999,-9999,-9999,Lower palaeozoic. metamorphic basement. white highly weathered soft kaolinite at the unconformity with minor milky quartz fragments.,MR & D,DC,,1,1,-19999999,Unknown,,-999999
10119710,GW804172.1.1,,NGS,408,425.8,,,-19999999,-9999,-9999,Dark green to grey metasediments (chloritic phyllite) - showing quartz veining - highly fractured in places.,MR & D,DC,,1,1,-19999999,Unknown,,-999999
10850330,MIN_003420,,UNK,0,8.53,,,,,,,,MINEX,,,,,,Woorinen Formation,20618
10850330,MIN_003420,,UNK,8.53,488.9,,,,,,,,MINEX,,,,,,Louth Volcanics,78367
10850330,MIN_003420,,UNK,488.9,623.9,,,,,,,,MINEX,,,,,,Nangunyah Formation,82610
10850331,MIN_003421,,UNK,0,38.1,,,,,,,,MINEX,,,,,,Woorinen Formation,20618
10850331,MIN_003421,,UNK,38.1,570.89,,,,,,,,MINEX,,,,,,Nangunyah Formation,82610
10850332,MIN_003422,,UNK,0,5.49,,,,,,,,MINEX,,,,,,Alluvium,-999999
10850332,MIN_003422,,UNK,5.49,297.79,,,,,,,,MINEX,,,,,,Louth Volcanics,78367
10850333,MIN_003423,,UNK,0,12.5,,,,,,,,MINEX,,,,,,Woorinen Formation,20618
10850333,MIN_003423,,UNK,12.5,231,,,,,,,,MINEX,,,,,,Louth Volcanics,78367
10850280,MIN_009659,,UNK,0,10,,,,,,,,MINEX,,,,,,Alluvium,-999999
10850280,MIN_009659,,UNK,10,300,,,,,,,,MINEX,,,,,,Biddabirra Formation,28129
10850281,MIN_009660,,UNK,0,22,,,,,,,,MINEX,,,,,,Alluvium,-999999
10850281,MIN_009660,,UNK,22,201,,,,,,,,MINEX,,,,,,Biddabirra Formation,28129
10850282,MIN_009663,,UNK,0,12,,,,,,,,MINEX,,,,,,Alluvium,-999999
10850282,MIN_009663,,UNK,12,201,,,,,,,,MINEX,,,,,,Biddabirra Formation,28129
10850251,MIN_012395,,UNK,5.5,212.5,,,,,,,,MINEX,,,,,,Narrama Formation,73364
10850401,MIN_012424,,UNK,4,215.5,,,,,,,,MINEX,,,,,,Girilambone Group,27158
10850246,MIN_016552,,UNK,0,501,,,,,,,,MINEX,,,,,,Narrama Formation,73364
